Project_ID,RespID,Country,Gender,Age,AgeBucket
112358,181,1,Male,30,25-30
112358,182,3,Female,27,25-30
112358,183,1,Male,28,25-30
112358,184,2,Female,24,18-24
112358,185,3,Female,30,25-30
112358,186,2,Male,30,25-30
112358,187,2,Male,20,18-24
112358,188,3,Male,30,25-30
112358,189,3,Female,20,18-24
112358,190,2,Female,26,25-30
112358,191,2,Female,27,25-30
112358,192,3,Male,26,25-30
112358,193,3,Male,30,25-30
112358,194,3,Female,24,18-24
112358,195,1,Female,20,18-24
112358,196,1,Female,30,25-30
112358,197,2,Female,20,18-24
112358,198,1,Male,24,18-24
112358,199,3,Male,24,18-24
112358,200,1,Female,22,18-24
112358,201,3,Male,27,25-30
112358,202,1,Male,21,18-24
112358,203,2,Female,26,25-30
112358,204,3,Male,18,18-24
112358,205,2,Female,29,25-30
112358,206,1,Female,23,18-24
112358,207,1,Female,23,18-24
112358,208,2,Female,26,25-30
112358,209,2,Male,21,18-24
112358,210,3,Male,19,18-24
112358,211,1,Male,19,18-24
112358,212,2,Female,25,25-30
112358,213,3,Female,24,18-24
112358,214,1,Male,20,18-24
112358,215,1,Female,21,18-24
112358,216,3,Male,19,18-24
112358,217,1,Female,30,25-30
112358,218,2,Female,26,25-30
112358,219,2,Female,30,25-30
112358,220,1,Male,20,18-24
112358,221,1,Male,30,25-30
112358,222,2,Female,19,18-24
112358,223,1,Male,27,25-30
112358,224,2,Male,27,25-30
112358,225,3,Female,19,18-24
112358,226,1,Male,21,18-24
112358,227,3,Female,25,25-30
112358,228,3,Male,21,18-24
112358,229,3,Male,19,18-24
112358,230,2,Male,27,25-30
112358,231,3,Male,27,25-30
112358,232,3,Female,20,18-24
112358,233,3,Female,19,18-24
112358,234,3,Female,25,25-30
112358,235,1,Male,28,25-30
112358,236,1,Male,27,25-30
112358,237,2,Female,25,25-30
112358,238,2,Female,26,25-30
112358,239,3,Female,28,25-30
112358,240,2,Female,18,18-24
112358,241,2,Male,18,18-24
112358,242,1,Female,23,18-24
112358,243,3,Male,30,25-30
112358,244,3,Female,26,25-30
112358,245,2,Male,18,18-24
112358,246,1,Male,18,18-24
112358,247,3,Female,28,25-30
112358,248,1,Male,21,18-24
112358,249,1,Female,18,18-24
112358,250,3,Male,22,18-24
112358,251,2,Male,29,25-30
112358,252,2,Female,30,25-30
112358,253,1,Female,21,18-24
112358,254,1,Male,22,18-24
112358,255,1,Female,19,18-24
112358,256,3,Female,18,18-24
112358,257,1,Male,22,18-24
112358,258,3,Female,26,25-30
112358,259,1,Female,29,25-30
112358,260,1,Male,27,25-30
112358,261,3,Female,20,18-24
112358,262,3,Male,27,25-30
112358,263,3,Female,21,18-24
112358,264,1,Male,27,25-30
112358,265,1,Female,20,18-24
112358,266,1,Male,25,25-30
112358,267,3,Male,21,18-24
112358,268,3,Male,20,18-24
112358,269,3,Female,23,18-24
112358,270,2,Male,21,18-24
112358,271,2,Male,28,25-30
112358,272,1,Female,29,25-30
112358,273,1,Female,18,18-24
112358,274,3,Male,28,25-30
112358,275,3,Male,29,25-30
112358,276,1,Male,25,25-30
112358,277,1,Male,30,25-30
112358,278,3,Male,26,25-30
112358,279,2,Female,20,18-24
112358,280,2,Male,18,18-24
112358,281,2,Female,26,25-30
112358,282,3,Female,28,25-30
112358,283,1,Male,19,18-24
112358,284,2,Female,23,18-24
112358,285,1,Male,23,18-24
112358,286,3,Female,28,25-30
112358,287,1,Male,22,18-24
112358,288,3,Female,24,18-24
112358,289,2,Female,29,25-30
112358,290,2,Male,23,18-24
112358,291,3,Female,20,18-24
112358,292,1,Male,19,18-24
112358,293,3,Female,30,25-30
112358,294,1,Male,21,18-24
112358,295,2,Male,25,25-30
112358,296,2,Male,26,25-30
112358,297,2,Female,29,25-30
112358,298,1,Male,22,18-24
112358,299,1,Female,22,18-24
112358,300,3,Female,19,18-24
112358,301,3,Female,21,18-24
112358,302,3,Female,23,18-24
112358,303,1,Male,27,25-30
112358,304,2,Female,30,25-30
112358,305,2,Female,19,18-24
112358,306,2,Male,27,25-30
112358,307,2,Male,29,25-30
112358,308,3,Male,19,18-24
112358,309,1,Male,22,18-24
112358,310,1,Female,18,18-24
112358,311,1,Male,25,25-30
112358,312,2,Female,27,25-30
112358,313,2,Male,21,18-24
112358,314,1,Female,29,25-30
112358,315,2,Female,21,18-24
112358,316,3,Male,22,18-24
112358,317,3,Female,21,18-24
112358,318,1,Male,24,18-24
112358,319,1,Female,20,18-24
112358,320,2,Female,24,18-24
112358,321,3,Male,21,18-24
112358,322,1,Male,22,18-24
112358,323,2,Male,25,25-30
112358,324,3,Male,19,18-24
112358,325,2,Male,26,25-30
112358,326,3,Male,28,25-30
112358,327,1,Male,22,18-24
112358,328,1,Female,22,18-24
112358,329,3,Male,18,18-24
112358,330,3,Female,19,18-24
112358,331,3,Male,22,18-24
112358,332,1,Male,26,25-30
112358,333,2,Female,23,18-24
112358,334,3,Male,21,18-24
112358,335,1,Male,24,18-24
112358,336,2,Male,20,18-24
112358,337,1,Female,26,25-30
112358,338,2,Male,26,25-30
112358,339,2,Female,24,18-24
112358,340,2,Male,24,18-24
112358,341,3,Female,27,25-30
112358,342,1,Female,19,18-24
112358,343,2,Female,28,25-30
112358,344,1,Male,19,18-24
112358,345,1,Male,22,18-24
112358,346,2,Female,30,25-30
112358,347,3,Male,30,25-30
112358,348,2,Female,29,25-30
112358,349,1,Male,22,18-24
112358,350,3,Female,24,18-24
112358,351,3,Female,18,18-24
112358,352,1,Male,26,25-30
112358,353,3,Female,20,18-24
112358,354,1,Female,23,18-24
112358,355,2,Male,26,25-30
112358,356,1,Male,27,25-30
112358,357,3,Female,28,25-30
112358,358,3,Female,22,18-24
112358,359,2,Male,30,25-30
112358,360,2,Male,18,18-24
112358,361,3,Male,24,18-24
112358,362,2,Male,27,25-30
112358,363,2,Female,21,18-24
112358,364,1,Female,26,25-30
112358,365,3,Male,22,18-24
112358,366,1,Female,30,25-30
112358,367,2,Male,20,18-24
112358,368,1,Male,21,18-24
112358,369,1,Male,23,18-24
112358,370,1,Female,28,25-30
112358,371,1,Male,21,18-24
112358,372,3,Male,24,18-24
112358,373,2,Male,26,25-30
112358,374,2,Male,27,25-30
112358,375,3,Male,22,18-24
112358,376,3,Male,18,18-24
112358,377,3,Male,29,25-30
112358,378,3,Male,18,18-24
112358,379,1,Female,26,25-30
112358,380,3,Female,29,25-30
112358,381,1,Male,19,18-24
112358,382,1,Male,27,25-30
112358,383,2,Female,24,18-24
112358,384,2,Female,30,25-30
112358,385,1,Male,28,25-30
112358,386,3,Male,28,25-30
112358,387,3,Male,26,25-30
112358,388,3,Male,18,18-24
112358,389,3,Female,30,25-30
112358,390,2,Female,19,18-24
112358,391,3,Female,22,18-24
112358,392,2,Male,23,18-24
112358,393,1,Female,19,18-24
112358,394,1,Male,20,18-24
112358,395,2,Female,28,25-30
112358,396,3,Female,27,25-30
112358,397,2,Male,21,18-24
112358,398,3,Male,28,25-30
112358,399,1,Female,28,25-30
112358,400,3,Male,19,18-24
112358,401,2,Female,28,25-30
112358,402,3,Female,28,25-30
112358,403,3,Female,30,25-30
112358,404,3,Female,21,18-24
112358,405,2,Female,30,25-30
112358,406,3,Male,25,25-30
112358,407,2,Female,23,18-24
112358,408,3,Female,30,25-30
112358,409,2,Male,25,25-30
112358,410,3,Male,29,25-30
112358,411,3,Female,18,18-24
112358,412,2,Male,25,25-30
112358,413,2,Female,21,18-24
112358,414,2,Male,24,18-24
112358,415,1,Male,22,18-24
112358,416,3,Male,27,25-30
112358,417,2,Male,24,18-24
112358,418,2,Female,23,18-24
112358,419,1,Female,22,18-24
112358,420,1,Male,20,18-24
112358,421,3,Male,30,25-30
112358,422,2,Female,25,25-30
112358,423,3,Male,29,25-30
112358,424,3,Female,19,18-24
112358,425,1,Female,21,18-24
112358,426,2,Female,28,25-30
112358,427,1,Male,26,25-30
112358,428,2,Male,30,25-30
112358,429,3,Male,27,25-30
112358,430,3,Male,22,18-24
112358,431,2,Female,18,18-24
112358,432,1,Male,29,25-30
112358,433,2,Male,18,18-24
112358,434,2,Male,19,18-24
112358,435,2,Female,28,25-30
112358,436,1,Female,27,25-30
112358,437,2,Female,23,18-24
112358,438,3,Male,30,25-30
112358,439,3,Male,25,25-30
112358,440,3,Female,20,18-24
112358,441,1,Female,19,18-24
112358,442,1,Male,18,18-24
112358,443,2,Female,24,18-24
112358,444,2,Male,19,18-24
112358,445,2,Female,26,25-30
112358,446,1,Male,27,25-30
112358,447,2,Female,26,25-30
112358,448,3,Male,19,18-24
112358,449,1,Male,19,18-24
112358,450,2,Female,19,18-24
112358,451,1,Male,20,18-24
112358,452,3,Female,25,25-30
112358,453,2,Female,27,25-30
112358,454,3,Male,20,18-24
112358,455,2,Male,20,18-24
112358,456,2,Male,22,18-24
112358,457,2,Male,27,25-30
112358,458,1,Female,29,25-30
112358,459,2,Female,19,18-24
112358,460,2,Male,28,25-30
112358,461,3,Female,21,18-24
112358,462,2,Male,28,25-30
112358,463,1,Male,20,18-24
112358,464,1,Male,24,18-24
112358,465,3,Female,19,18-24
112358,466,1,Male,27,25-30
112358,467,2,Male,18,18-24
112358,468,2,Male,18,18-24
112358,469,2,Male,19,18-24
112358,470,1,Female,28,25-30
112358,471,3,Female,22,18-24
112358,472,2,Female,28,25-30
112358,473,3,Female,23,18-24
112358,474,1,Female,21,18-24
112358,475,3,Male,20,18-24
112358,476,2,Male,23,18-24
112358,477,2,Male,20,18-24
112358,478,1,Female,29,25-30
112358,479,1,Female,18,18-24
112358,480,3,Female,28,25-30
112358,481,3,Male,24,18-24
112358,482,1,Male,29,25-30
112358,483,2,Female,29,25-30
112358,484,3,Male,26,25-30
112358,485,2,Male,23,18-24
112358,486,1,Female,27,25-30
112358,487,1,Male,26,25-30
112358,488,3,Female,29,25-30
112358,489,3,Male,23,18-24
112358,490,1,Male,27,25-30
112358,491,1,Male,27,25-30
112358,492,1,Female,22,18-24
112358,493,1,Female,28,25-30
112358,494,2,Male,24,18-24
112358,495,2,Male,19,18-24
112358,496,2,Female,18,18-24
112358,497,1,Male,25,25-30
112358,498,2,Male,27,25-30
112358,499,3,Female,18,18-24
112358,500,2,Male,29,25-30
112358,501,2,Male,30,25-30
112358,502,3,Male,29,25-30
112358,503,2,Female,29,25-30
112358,504,2,Female,28,25-30
112358,505,2,Female,30,25-30
112358,506,2,Male,27,25-30
112358,507,1,Female,29,25-30
112358,508,3,Male,29,25-30
112358,509,1,Female,28,25-30
112358,510,2,Female,30,25-30
112358,511,3,Male,20,18-24
112358,512,2,Female,25,25-30
112358,513,1,Male,18,18-24
112358,514,2,Female,29,25-30
112358,515,1,Female,20,18-24
112358,516,2,Male,26,25-30
112358,517,1,Female,19,18-24
112358,518,1,Male,29,25-30
112358,519,1,Female,30,25-30
112358,520,1,Female,21,18-24
112358,521,2,Male,29,25-30
112358,522,3,Male,19,18-24
112358,523,3,Male,25,25-30
112358,524,2,Female,27,25-30
112358,525,3,Male,27,25-30
112358,526,2,Female,19,18-24
112358,527,1,Male,29,25-30
112358,528,3,Female,28,25-30
112358,529,3,Female,22,18-24
112358,530,2,Male,30,25-30
112358,531,1,Female,20,18-24
112358,532,2,Female,28,25-30
112358,533,1,Male,21,18-24
112358,534,1,Male,19,18-24
112358,535,3,Male,28,25-30
112358,536,1,Male,29,25-30
112358,537,3,Female,24,18-24
112358,538,2,Male,24,18-24
112358,539,2,Male,24,18-24
112358,540,3,Male,26,25-30
112358,541,1,Female,28,25-30
112358,542,1,Female,25,25-30
112358,543,2,Male,18,18-24
112358,544,2,Male,22,18-24
112358,545,2,Male,30,25-30
112358,546,1,Female,26,25-30
112358,547,2,Female,27,25-30
112358,548,3,Male,19,18-24
112358,549,2,Female,28,25-30
112358,550,1,Male,29,25-30
112358,551,3,Female,21,18-24
112358,552,2,Male,25,25-30
112358,553,2,Male,21,18-24
112358,554,2,Male,29,25-30
112358,555,1,Male,28,25-30
112358,556,2,Female,18,18-24
112358,557,1,Female,30,25-30
112358,558,1,Female,20,18-24
112358,559,1,Female,29,25-30
112358,560,2,Female,18,18-24
112358,561,1,Female,20,18-24
112358,562,3,Female,24,18-24
112358,563,3,Male,28,25-30
112358,564,3,Male,26,25-30
112358,565,3,Female,30,25-30
112358,566,3,Male,25,25-30
112358,567,3,Male,30,25-30
112358,568,3,Female,20,18-24
112358,569,1,Female,18,18-24
112358,570,1,Female,30,25-30
112358,571,1,Female,22,18-24
112358,572,3,Male,22,18-24
112358,573,2,Male,23,18-24
112358,574,2,Male,22,18-24
112358,575,2,Male,25,25-30
112358,576,2,Female,27,25-30
112358,577,2,Female,23,18-24
112358,578,1,Female,30,25-30
112358,579,1,Male,24,18-24
112358,580,2,Male,18,18-24
112358,581,2,Male,20,18-24
112358,582,1,Female,29,25-30
112358,583,1,Female,18,18-24
112358,584,3,Male,24,18-24
112358,585,1,Male,23,18-24
112358,586,3,Female,24,18-24
112358,587,2,Female,24,18-24
112358,588,2,Female,27,25-30
112358,589,2,Male,23,18-24
112358,590,2,Male,20,18-24
112358,591,2,Male,24,18-24
112358,592,1,Male,27,25-30
112358,593,1,Female,30,25-30
112358,594,3,Male,27,25-30
112358,595,1,Male,24,18-24
112358,596,2,Male,20,18-24
112358,597,1,Female,19,18-24
112358,598,2,Male,30,25-30
112358,599,2,Male,27,25-30
112358,600,1,Female,28,25-30
112358,601,3,Female,29,25-30
112358,602,2,Female,23,18-24
112358,603,1,Female,21,18-24
112358,604,2,Female,23,18-24
112358,605,1,Female,24,18-24
112358,606,2,Female,23,18-24
112358,607,2,Male,24,18-24
112358,608,1,Male,19,18-24
112358,609,2,Female,23,18-24
112358,610,2,Female,26,25-30
112358,611,3,Female,28,25-30
112358,612,1,Female,18,18-24
112358,613,2,Male,21,18-24
112358,614,1,Female,19,18-24
112358,615,1,Female,28,25-30
112358,616,1,Female,26,25-30
112358,617,1,Male,29,25-30
112358,618,2,Female,18,18-24
112358,619,3,Male,20,18-24
112358,620,3,Male,24,18-24
112358,621,3,Female,22,18-24
112358,622,2,Female,19,18-24
112358,623,3,Female,23,18-24
112358,624,1,Female,24,18-24
112358,625,2,Female,29,25-30
112358,626,3,Male,29,25-30
112358,627,3,Female,19,18-24
112358,628,2,Male,20,18-24
112358,629,2,Female,20,18-24
112358,630,3,Female,30,25-30
112358,631,3,Male,24,18-24
112358,632,2,Male,27,25-30
112358,633,1,Male,18,18-24
112358,634,2,Male,29,25-30
112358,635,2,Male,18,18-24
112358,636,2,Female,26,25-30
112358,637,3,Male,23,18-24
112358,638,3,Male,24,18-24
112358,639,2,Male,30,25-30
112358,640,1,Male,21,18-24
112358,641,1,Female,25,25-30
112358,642,3,Male,28,25-30
112358,643,1,Male,28,25-30
112358,644,2,Male,24,18-24
112358,645,2,Male,26,25-30
112358,646,3,Female,24,18-24
112358,647,2,Male,27,25-30
112358,648,3,Female,18,18-24
112358,649,3,Female,19,18-24
112358,650,2,Female,30,25-30
112358,651,1,Female,20,18-24
112358,652,2,Male,29,25-30
112358,653,2,Female,21,18-24
112358,654,3,Male,21,18-24
112358,655,3,Male,26,25-30
112358,656,1,Male,26,25-30
112358,657,2,Female,18,18-24
112358,658,3,Male,26,25-30
112358,659,2,Female,23,18-24
112358,660,1,Female,28,25-30
112358,661,1,Female,19,18-24
112358,662,1,Male,23,18-24
112358,663,2,Female,30,25-30
112358,664,2,Male,30,25-30
112358,665,2,Female,22,18-24
112358,666,1,Male,20,18-24
112358,667,2,Male,27,25-30
112358,668,3,Male,25,25-30
112358,669,2,Male,23,18-24
112358,670,2,Female,19,18-24
112358,671,3,Female,20,18-24
112358,672,1,Female,24,18-24
112358,673,2,Male,23,18-24
112358,674,2,Female,28,25-30
112358,675,2,Female,18,18-24
112358,676,2,Female,19,18-24
112358,677,1,Male,19,18-24
112358,678,3,Female,29,25-30
112358,679,2,Male,26,25-30
112358,680,2,Female,18,18-24
112358,681,2,Male,26,25-30
112358,682,2,Male,27,25-30
112358,683,3,Male,25,25-30
112358,684,2,Female,27,25-30
112358,685,1,Male,24,18-24
112358,686,3,Male,30,25-30
112358,687,3,Male,21,18-24
112358,688,1,Male,28,25-30
112358,689,2,Male,30,25-30
112358,690,3,Male,24,18-24
112358,691,3,Female,20,18-24
112358,692,2,Male,20,18-24
112358,693,2,Male,27,25-30
112358,694,1,Male,25,25-30
112358,695,2,Male,28,25-30
112358,696,2,Male,22,18-24
112358,697,2,Male,22,18-24
112358,698,3,Male,27,25-30
112358,699,2,Female,23,18-24
112358,700,3,Male,28,25-30
112358,701,3,Male,21,18-24
112358,702,1,Female,19,18-24
112358,703,2,Female,25,25-30
112358,704,2,Male,23,18-24
112358,705,2,Male,23,18-24
112358,706,1,Female,26,25-30
112358,707,2,Male,22,18-24
112358,708,2,Female,29,25-30
112358,709,2,Male,19,18-24
112358,710,1,Male,18,18-24
112358,711,2,Female,23,18-24
112358,712,3,Female,27,25-30
112358,713,3,Female,18,18-24
112358,714,2,Female,20,18-24
112358,715,2,Female,22,18-24
112358,716,1,Male,24,18-24
112358,717,1,Female,19,18-24
112358,718,2,Male,24,18-24
112358,719,1,Female,23,18-24
112358,720,2,Male,19,18-24
112358,721,1,Male,23,18-24
112358,722,3,Female,26,25-30
112358,723,3,Male,24,18-24
112358,724,3,Female,19,18-24
112358,725,3,Female,29,25-30
112358,726,1,Male,30,25-30
112358,727,2,Male,19,18-24
112358,728,1,Female,19,18-24
112358,729,1,Male,23,18-24
112358,730,2,Female,20,18-24
112358,731,2,Female,29,25-30
112358,732,2,Male,25,25-30
112358,733,1,Female,20,18-24
112358,734,1,Female,23,18-24
112358,735,3,Male,24,18-24
112358,736,3,Male,21,18-24
112358,737,3,Male,19,18-24
112358,738,1,Female,24,18-24
112358,739,2,Male,20,18-24
112358,740,2,Female,25,25-30
112358,741,3,Female,20,18-24
112358,742,1,Female,29,25-30
112358,743,1,Male,24,18-24
112358,744,3,Female,19,18-24
112358,745,2,Male,25,25-30
112358,746,2,Female,21,18-24
112358,747,1,Male,23,18-24
112358,748,3,Female,28,25-30
112358,749,3,Female,20,18-24
112358,750,3,Female,18,18-24
112358,751,1,Male,22,18-24
112358,752,1,Male,20,18-24
112358,753,2,Female,21,18-24
112358,754,2,Female,24,18-24
112358,755,2,Female,25,25-30
112358,756,2,Female,20,18-24
112358,757,3,Female,19,18-24
112358,758,3,Female,29,25-30
112358,759,3,Male,23,18-24
112358,760,3,Male,20,18-24
112358,761,3,Male,26,25-30
112358,762,2,Female,20,18-24
112358,763,1,Female,29,25-30
112358,764,2,Female,29,25-30
112358,765,2,Male,24,18-24
112358,766,3,Female,19,18-24
112358,767,2,Male,21,18-24
112358,768,2,Female,30,25-30
112358,769,1,Male,25,25-30
112358,770,3,Male,23,18-24
112358,771,1,Male,27,25-30
112358,772,2,Female,19,18-24
112358,773,3,Male,19,18-24
112358,774,3,Male,24,18-24
112358,775,2,Male,27,25-30
112358,776,3,Female,26,25-30
112358,777,1,Female,22,18-24
112358,778,2,Male,23,18-24
112358,779,1,Female,23,18-24
112358,780,2,Female,20,18-24
112358,781,2,Female,26,25-30
112358,782,2,Male,22,18-24
112358,783,2,Female,26,25-30
112358,784,1,Female,22,18-24
112358,785,3,Female,18,18-24
112358,786,2,Male,18,18-24
112358,787,1,Female,19,18-24
112358,788,3,Male,22,18-24
112358,789,2,Female,25,25-30
112358,790,1,Male,26,25-30
112358,791,2,Male,27,25-30
112358,792,1,Female,27,25-30
112358,793,1,Female,23,18-24
112358,794,1,Male,22,18-24
112358,795,1,Male,20,18-24
112358,796,1,Female,18,18-24
112358,797,1,Female,19,18-24
112358,798,1,Male,19,18-24
112358,799,2,Female,22,18-24
112358,800,1,Male,20,18-24
112358,801,1,Female,25,25-30
112358,802,1,Female,18,18-24
112358,803,3,Male,23,18-24
112358,804,3,Female,20,18-24
112358,805,1,Female,30,25-30
112358,806,1,Female,20,18-24
112358,807,3,Male,25,25-30
112358,808,2,Male,27,25-30
112358,809,3,Female,30,25-30
112358,810,2,Male,30,25-30
112358,811,1,Female,25,25-30
112358,812,1,Female,27,25-30
112358,813,2,Male,18,18-24
112358,814,3,Female,27,25-30
112358,815,1,Female,25,25-30
112358,816,3,Female,25,25-30
112358,817,1,Female,25,25-30
112358,818,2,Female,20,18-24
112358,819,3,Male,28,25-30
112358,820,1,Male,20,18-24
112358,821,3,Female,28,25-30
112358,822,3,Female,30,25-30
112358,823,3,Male,29,25-30
112358,824,3,Male,19,18-24
112358,825,2,Female,25,25-30
112358,826,3,Female,24,18-24
112358,827,2,Female,24,18-24
112358,828,1,Female,23,18-24
112358,829,2,Female,25,25-30
112358,830,2,Male,23,18-24
112358,831,2,Male,30,25-30
112358,832,1,Female,19,18-24
112358,833,2,Female,20,18-24
112358,834,1,Male,30,25-30
112358,835,1,Female,24,18-24
112358,836,3,Female,30,25-30
112358,837,3,Male,18,18-24
112358,838,3,Female,30,25-30
112358,839,1,Female,26,25-30
112358,840,2,Male,25,25-30
112358,841,2,Female,19,18-24
112358,842,3,Male,18,18-24
112358,843,2,Male,18,18-24
112358,844,1,Male,26,25-30
112358,845,1,Female,26,25-30
112358,846,1,Female,23,18-24
112358,847,1,Male,24,18-24
112358,848,1,Female,19,18-24
112358,849,1,Male,30,25-30
112358,850,1,Male,18,18-24
112358,851,2,Female,24,18-24
112358,852,3,Female,29,25-30
112358,853,2,Male,26,25-30
112358,854,1,Female,30,25-30
112358,855,3,Female,26,25-30
112358,856,1,Male,22,18-24
112358,857,1,Male,23,18-24
112358,858,3,Male,24,18-24
112358,859,3,Male,30,25-30
112358,860,2,Male,23,18-24
112358,861,3,Male,29,25-30
112358,862,3,Female,28,25-30
112358,863,1,Male,18,18-24
112358,864,3,Female,20,18-24
112358,865,2,Male,24,18-24
112358,866,3,Male,26,25-30
112358,867,1,Female,28,25-30
112358,868,1,Female,28,25-30
112358,869,2,Male,23,18-24
112358,870,2,Female,25,25-30
112358,871,3,Male,24,18-24
